Id,PostId,Score,Text,CreationDate,UserDisplayName,UserId,ContentLicense
"116714904","66013007","3","Maybe the compiler (the static analyzer of it) is just not ""trained"" to interpret the `\0` inside string literals? It does not have to have a full format string interpreter.","2021-02-02 15:58:16","","4253229","CC BY-SA 4.0"
"116714910","66013007","0","I would say it doesn't work, for the reason you state.","2021-02-02 15:58:25","","3923896","CC BY-SA 4.0"
"116715435","66013007","3","What C library? glibc? Most probably when `]` is missing, it continues parsing. Still, it's your fault - [it's ub](https://port70.net/~nsz/c/c11/n1570.html#7.21.6.2p13). I get `x = 0, buf=` and it checks out with [glibc code](https://code.woboq.org/userspace/glibc/stdio-common/vfscanf-internal.c.html#2537).","2021-02-02 16:14:57","","9072753","CC BY-SA 4.0"
"116822907","66075419","1","`List<? extends List<Number>>` means, it could be a `List<ArrayList<Number>>` or a `List<LinkedList<Number>>`. But not a `List<List<Double>>`.","2021-02-06 10:20:18","","845414","CC BY-SA 4.0"
"116893253","65967690","0","@Cheticamp I see. Why did he mention ""root/data/media/0/Android/data"" though? What is this?","2021-02-09 09:55:58","","878126","CC BY-SA 4.0"
"117127515","65967690","0","https://developer.android.com/about/versions/11/privacy/storage","2021-02-17 21:26:48","","6368461","CC BY-SA 4.0"
"117128818","65967690","0","@AbdelrahmanFarag Please read the question. Some apps succeeded getting there.","2021-02-17 22:29:22","","878126","CC BY-SA 4.0"
"117515999","65224327","0","please use <spring-cloud.version>2020.0.1</spring-cloud.version>","2021-03-04 11:27:40","","7153895","CC BY-SA 4.0"
"117556163","66497269","8","*""my type doesn't define operator<=> nor operator==""* - but `std::string` does, making it a candidate due to the drived-to-base conversion. I believe *all* standard library types that support comparison had their members overhauled.","2021-03-05 17:59:54","","817643","CC BY-SA 4.0"
"117556259","66497269","8","I guess non-virtual destructors are no longer the sole compelling reason to avoid inheriting from standard library containers :/","2021-03-05 18:04:45","","817643","CC BY-SA 4.0"
"117573807","66497269","0","Wouldn't the best way to implement case insensitiive strings be through a new type_traits<> ??","2021-03-06 16:43:13","","2430669","CC BY-SA 4.0"
"117594072","66497269","0","@MichaëlRoy: You mean `char_traits`, but, absolutely not. The _right_ way to implement a case-insensitive string is to just write `class CaseInsensitiveString` — there's no reason for it to be a specialization of `std::basic_string` at all. The second-best way would be to implement a trivial `class CaseInsensitiveChar` with appropriate `operator==` and then use `std::basic_string<CaseInsensitiveChar>`; but the second-best way doesn't work with Unicode, so, you should forget it and just use the first best way.","2021-03-07 18:31:04","","1424877","CC BY-SA 4.0"
"117721672","66593425","0","In MSVC, it compiles and runs, though Intellisense complains: `Supercalifragilisticexpialidocious::Frob::Baz is not a class member`.","2021-03-12 03:11:17","","421178","CC BY-SA 4.0"
"117721698","66593425","0","@Casey I get the same in my gcc IDE -- which is because the IDE uses clang for intellisense","2021-03-12 03:13:47","","1505939","CC BY-SA 4.0"
"117721744","66593425","0","Yeah, I tend to ignore intellisense and only listen to the compiler. There were cases where MSVC's compiler team implemented newer features but the intellisense team didn't so it complained, but your code still worked.","2021-03-12 03:17:15","","421178","CC BY-SA 4.0"
"117721761","66593425","0","In any case, `decltype` seems an appropriate workaround for not having to type a long typename. I use it in other contexts a lot because lazy.","2021-03-12 03:18:40","","421178","CC BY-SA 4.0"
"117721772","66593425","0","In my real code `g` is actually a reference so the decltype workaround doesn't help","2021-03-12 03:19:33","","1505939","CC BY-SA 4.0"
"117721782","66593425","0","Can you put an example of that in your question?","2021-03-12 03:20:09","","421178","CC BY-SA 4.0"
"117721788","66593425","0","I decided to stick to 1 question per question ... will post a follow-up depending on how this one is answered.  (But just go `auto& h = g;` and try to do it on `h`)","2021-03-12 03:20:44","","1505939","CC BY-SA 4.0"
"117721847","66593425","0","`std::remove_reference_t<decltype(h)>::Frob::Baz` works","2021-03-12 03:27:55","","421178","CC BY-SA 4.0"
"117721873","66593425","0","@Casey The cure is nearly worse than the problem","2021-03-12 03:30:28","","1505939","CC BY-SA 4.0"
"117721985","66593425","0","Although, if your class name is actually that long, you have some design issues you should look in to. :P","2021-03-12 03:41:44","","421178","CC BY-SA 4.0"
"118243314","66843397","0","You are using ""Firebase"" synonymous to ""Firebase Realtime Database"". I know this used to be accurate - I am wondering: does this still make sense today?","2021-03-31 17:12:42","","6509751","CC BY-SA 4.0"
"118244782","66843397","0","I tagged with `firebase-realtime-database`. ¯\_(ツ)_/¯
I posted this Q&A because I literally had just implemented such a countdown timer in an app, and realized others might benefit from it. If you have an alternative answer that you think is more relevant today, please post it below.","2021-03-31 18:08:47","","209103","CC BY-SA 4.0"
"118387534","66924519","0","If `barWidget ` depends on `node_modules` there's obviously no way considering a `vendor` cache group defined. Generally it's hard to say anything without minimal reproducible test case","2021-04-06 19:19:31","","718630","CC BY-SA 4.0"
"118430461","66924519","0","maybe specifying a different chunk name on the barWidget imports with the comments annotations would help. see https://webpack.js.org/api/module-methods/#magic-comments","2021-04-08 08:27:12","","4023734","CC BY-SA 4.0"
"118573611","67081496","0","`data %>% mutate(x = str_replace_all(x, setNames(lookup$new, lookup$old)))` is certainly less efficient than the matching and join, however, I'm not sure whether it's `wildly inefficient` with decent sized datasets.","2021-04-13 20:38:47","","5964557","CC BY-SA 4.0"
"118575802","67081496","1","Well, to be safe you'd need to use something like `sprintf(""^%s$"", lookup$new)` as the pattern, and even then I'd have concerns about regex special characters in the old names. I'm biased from an old project I used to work on where regex was a performance bottleneck (quite complex regex, mostly), but I definitely have a pet peeve about using regex for exact whole string matches. But on 100k rows my guess is `str_replace_all` will be at least 10x slower than most of these other solutions.","2021-04-13 22:52:20","","903061","CC BY-SA 4.0"
"118832137","67222143","0","@Pointy: The specification of `Number.MAX_SAFE_INTEGER` is it is the largest integer n such that n and n+1 are both exactly representable as a `Number` value, per 20.1.2.6 in ECMAScript 2020 Language Specification. (JavaScript is an implementation of ECMAScript.) This specification implies n+2 is not representable as a `Number` but says nothing about larger integers; they may or may not be representable. Whether the name is ridiculous or not is irrelevant; the text of the specification is what governs.","2021-04-23 11:21:17","","298225","CC BY-SA 4.0"
"118832188","67222143","0","@Barmar: IEEE-754 binary64 has 53 bits in the significand (52 encoded in the primary significand field, 1 encoded by way of the exponent field). The number of decimal digits is not particularly relevant; 5,726,718,050,568,503,296 has only 45 significant bits, so it is representable in binary64 regardless of the number of decimal digits needed to display it.","2021-04-23 11:23:27","","298225","CC BY-SA 4.0"
"118832231","67222143","0","@ASDFGerte: The significand (which is the preferred name; “mantissa” is an old word for the fraction portion of a logarithm) of an IEEE-754 binary64 is 53 bits, not 52. The primary field used to encode it is 52 bits, but the encoding is not the value. The full value is formed from those 52 bits plus another bits encoded by way of the exponent. The **actual** significand is 53 bits, and one should avoid thinking of the 52 bits alone as the significand.","2021-04-23 11:25:09","","298225","CC BY-SA 4.0"
"118832287","67222143","0","@Pointy: Re “this number definitely requires more mantissa bits”: No, this number is 1.0011110111100101100011101110011011110011•2^62, and that is only 45 bits in the significand.","2021-04-23 11:27:28","","298225","CC BY-SA 4.0"
"118833065","67222143","1","@Pointy: Re “something has to read the textual representation of the value and perform a series of multiplications and additions in order to create the internal 64-bit floating point value. If along the way there's an unrepresentable intermediate value, you can't end up with the final correct value”: This cannot happen in a conforming JavaScript implementation. Clause 11.8.3.2 of ECMAScript 2020 Language Specification requires correct rounding for numerals with fewer than 21 digits. This number has 19.","2021-04-23 11:58:51","","298225","CC BY-SA 4.0"
"120019896","67888049","0","Do you think the problem is actually in `Random` or the fact that you're not matching the expectations of `OrderBy`?","2021-06-09 10:57:34","","15498","CC BY-SA 4.0"
"120039337","67913756","0","Just in case you think maybe `Thread.isMainThread` is mistaken somehow, it isn't. I know because if I speak of `self.view.bounds` within `test` before the `await`, I crash in the main thread checker, but if I speak of it after the `await`, I don't crash. We really are context switching here, and I don't know why.","2021-06-10 02:20:57","","341994","CC BY-SA 4.0"
"120050497","67913756","0","What happens if you call another async method that is not a MainActor?","2021-06-10 11:51:17","","725628","CC BY-SA 4.0"
"120767386","68332664","3","This sounds like a question for @Hamish","2021-07-11 01:39:06","","3141234","CC BY-SA 4.0"
"120767393","68332664","0","@Alexander Oh good, I'm glad you found this, I was going to blip you via the other question. I'm mighty confused at this point.","2021-07-11 01:40:27","","341994","CC BY-SA 4.0"
"120767853","68332664","0","Care to post about this on the Swift Forums? If you do, link it here please!","2021-07-11 03:04:44","","3141234","CC BY-SA 4.0"
"121669854","64081701","0","Just submitted FB9534050 to Apple. The default behaviour should definitely not be to crash","2021-08-19 09:40:55","","1652402","CC BY-SA 4.0"
"122289933","59869486","2","This question is different from the ""duplicate"". I was looking for THIS question, not the other. Thanks @Holger, for the answer.","2021-09-15 09:15:12","","1121497","CC BY-SA 4.0"
"124081850","70042442","0","I guess you are saying the standard did not make it explicit how to recursively apply the grammar for multiple `*`s.","2021-12-01 23:26:40","","315052","CC BY-SA 4.0"
"124134444","70042442","0","@tstanisl: **T** cannot be `int * const`. It comes from the *declaration-specifiers* part of the declaration, which can have only storage class specifiers, type specifiers, type qualifiers, function specifiers (`inline` and `_Noreturn`), and alignment specifiers. The pointer token, `*`, is not a part of it.","2021-12-04 01:05:50","","298225","CC BY-SA 4.0"
"105286563","59557910","1","Is your signal a pure sinusoid or does it contain other noise (like in Eli Billauer’s case)?","2020-01-02 06:42:59","","2431885","CC BY-SA 4.0"
"105286602","59557910","1","@Jean-Paul I'm interested in both cases... I want to use this in a couple of different applications, actually.","2020-01-02 06:45:31","","366904","CC BY-SA 4.0"
"105401278","59618213","0","The Lisp term for this utility is [gensym](http://clhs.lisp.se/Body/f_gensym.htm), and apparently there is at least one [crate for that](https://crates.io/crates/gensym). However the [implementation](https://docs.rs/gensym/0.1.0/src/gensym/lib.rs.html#34-43) is exactly the same as in French's answer.","2020-01-06 21:03:16","","1600898","CC BY-SA 4.0"
"105600365","59724711","0","6.2.5(p22) help? (or does it add more confusion allowing the incomplete type to be completed by later declaration?)","2020-01-13 22:17:11","","3422102","CC BY-SA 4.0"
"105718456","59787879","0","[See for yourself on godbolt](https://godbolt.org/z/cRGJ-k)","2020-01-17 13:04:34","","3087601","CC BY-SA 4.0"
"106261858","60079472","0","I know you cannot start activity from background in android Q, but it does not look like its your case.","2020-02-05 18:16:29","","471160","CC BY-SA 4.0"
"106278278","60079472","0","From what I remember from the docs I was reading while setting up some bg tasks to execute without using the alarm manager but using [WorkManager](https://developer.android.com/guide/background#workmanager) the minimum time for intervals was 15min","2020-02-06 09:04:10","","2911633","CC BY-SA 4.0"
"106278829","60079472","0","@IgorIlic So how come other alarm clock apps work? I've provided both Google Clock example and a third party app, both can have 2 alarms, one minute after another...","2020-02-06 09:22:19","","878126","CC BY-SA 4.0"
"106335954","60114639","9","I'm getting the same issue once we upgraded to v80.  Though, your question should probably ask how to fix it, rather than asking if anyone else is facing the same problem.","2020-02-07 23:13:55","","1586174","CC BY-SA 4.0"
"106379153","60114639","0","@DebanjanB You can try my solution whenever you are free.","2020-02-10 08:25:34","","10091597","CC BY-SA 4.0"
"106549499","60127747","1","I was looking at this particular answer and its comment: https://stackoverflow.com/a/16929175/10678955","2020-02-15 09:39:41","","10678955","CC BY-SA 4.0"
"106600498","60127747","0","@root: That seems plausible, and I might accept it if somebody enters such an answer here, if nothing more definitive is submitted. I have a PDP-11 handbook here, and the index does show exceptions only for the floating-point processor.","2020-02-17 15:43:29","","298225","CC BY-SA 4.0"
"106769166","60286204","0","Strange. Maybe try Settings > Safari > Clear History and Website Data? I’m wondering if it’s something to do with different cache behaviours between cellular and wifi.","2020-02-22 21:17:32","","5606659","CC BY-SA 4.0"
"106769857","60286204","0","@PeterParker I did fresh install of Chrome and Opera, which I never had on my phone before. Unfortunately, I did not have any luck with that.","2020-02-22 22:05:09","","335858","CC BY-SA 4.0"
"106927723","60442205","0","Really, there is nothing special about how `new` works with a zero sized array relative to a non-zero sized array. How you handle it is basically homogeneous with how you handle any other dynamic array allocations. Edit : I'll admit it feels strange that `a` is both a pointer to the start of the array *and* a one-past-the-end pointer, but that happens with any empty range, like `begin()` and `end()` of an empty container.","2020-02-27 23:43:23","","7359094","CC BY-SA 4.0"
"107356175","60114639","0","@DebanjanB - I have ChromeDriver 80.0.3987.106. I still face the issue. But, my automation scripts are working fine.","2020-03-14 00:37:04","","6648326","CC BY-SA 4.0"
"107372002","60565299","0","I think that some of the manifests are obfuscated by DexGuard (see [here](https://www.guardsquare.com/en/blog/dexguard-vs-proguard)) where manifest file obfuscation is mentioned. This seems to be the case for #1 on your list, com.farproc.wifi.analyzer. Its manifest file starts with ""<mnfs"" instead of ""<manifest"" and so do another 20 or so apps on my phone.","2020-03-14 21:37:39","","6287910","CC BY-SA 4.0"
"107482112","60565299","0","What doesn't work with [apk-parser](https://github.com/hsiafan/apk-parser)? I was able to run it on an emulator and it worked OK. Would it be required to accept an InputStream?","2020-03-19 00:03:46","","6287910","CC BY-SA 4.0"
"107482734","60565299","0","@Cheticamp  I already provided a link to this library, and said that it supports only file-path and not InputStream. This means it can't parse files from SAF well, and can't parse APK files that are inside zip files. Not only that, but sadly this library has issues parsing even normal APK sometimes: https://github.com/hsiafan/apk-parser/issues","2020-03-19 00:55:31","","878126","CC BY-SA 4.0"
"107510042","60565299","0","I learned today that _ZipInputStream_ can't always unzip a file for several reasons identified [here](https://stackoverflow.com/a/54236244/6287910). What I saw was ""java.util.zip.ZipException: only DEFLATED entries can have EXT descriptor"" on one APK but the remaining 430 APKs were OK. Out of curiosity, I tried a test of the relative speed of extracting and parsing manifests on my S7 with 431 APKs: Extract using ZipFile (no copying): 65 seconds; extract by copying input stream to local file then using ZipFile: 285 secs; Extract using ZipInputStream without copying: 285 secs. I used apk-parser.","2020-03-19 21:07:35","","6287910","CC BY-SA 4.0"
"107524435","60565299","0","The only APK I had trouble unpacking was FireFox (org.mozilla.firefox). I only noted the issue because I thought that it was a structural issue, i.e., that unzipping couldn't be done reliably with a sequential read. As you say, other libs might handle sequential reads just fine.","2020-03-20 11:43:08","","6287910","CC BY-SA 4.0"
"107524461","60565299","0","As for the tests, I was curious about the penalty that sequential reads would impose. I didn't mention a final test I did which was to use the code I posted here instead of apk-parser using ZipInputStream. Running code resulted in  scan time of 83 seconds which compares favorably with ZipFile. What the code doesn't do is to read the _resources.arsc_ file which is required for a full parse and which tends to be at the very end of APKs. When running this parser while just reading the _resources.arsc_ file, the run time is 979 seconds.","2020-03-20 11:44:07","","6287910","CC BY-SA 4.0"
"108122943","61114929","0","I'm thinking about name lookup tricks. `using namespace std;` will allow unqualified `endian` to find `std::endian` if that exists. If not, `endian` is looked up in the surrounding namespace.","2020-04-09 08:30:02","","15416","CC BY-SA 4.0"
"108123329","61114929","0","@MSalters I haven't been able to get anything along those lines to work yet , e.g. https://godbolt.org/z/9uuaEL","2020-04-09 08:42:53","","1505939","CC BY-SA 4.0"
"108182743","61151278","1","Thanks for explaining, if I'm not mistaken, the compiler decides the scope of the ""using' statement in C# 8 based on the last usage of the disposable instance. I'm guessing with the pattern you explained, you want to do something (E.g., logging the execution) when the instance is disposed. I think with what you are proposing, the compiler supposed to dispose the instance when the method block ends. I don't think there is a way to do that in C# 8. It can be a good new feature for C# 9!","2020-04-11 02:53:21","","2045559","CC BY-SA 4.0"
"108182969","61151278","2","@Saeid - ""The lifetime of a `using` local will extend to the end of the scope in which it is declared."" - That's the current C# 8 implementation. No need to wait for C# 9.","2020-04-11 03:16:36","","259769","CC BY-SA 4.0"
"108182996","61151278","0","If you don't have a variable you can't interact with the resource you obtained.  The only thing you could do is have side effects that note starting and stopping.  If you're going to log I would think you want to note success or failure.","2020-04-11 03:20:31","","10659","CC BY-SA 4.0"
"108207650","61151278","0","In ‘using var _ = ...;’ there is no local being declared. It is a discard. Try accessing it (with ‘_.ToString();’) for example, you will quickly confirm that. Update: I stand corrected. This is a bug. Will file shortly","2020-04-12 03:21:52","","172315","CC BY-SA 4.0"
"108207702","61151278","1","Filed https://github.com/dotnet/roslyn/issues/43292 . Thanks for finding this issue!","2020-04-12 03:28:14","","172315","CC BY-SA 4.0"
"108207723","61151278","0","@JulienCouvreur no problem. i really wish i didnt have to use a discard at all.","2020-04-12 03:30:35","","23528","CC BY-SA 4.0"
"108215796","60114639","2","Still fails with ChromeDriver + Chrome 81. And workaround also doesn't work since ChromeDriver 79 is not compatible with Chrome 81.","2020-04-12 12:23:26","","4736732","CC BY-SA 4.0"
"108238278","61177302","0","Well even `assignable_from` requires `common_reference` ...","2020-04-13 08:13:24","","4672588","CC BY-SA 4.0"
"108820744","61517878","0","Shouldnt that be `np.argsort(-arr, kind='mergesort')[:,:N]`?","2020-04-30 07:20:27","","3293881","CC BY-SA 4.0"
"108820796","61517878","0","Yeah the argsort gives us the top N indices in the order. So, slicing is needed. Then. use it to create a mask, I would say.","2020-04-30 07:22:16","","3293881","CC BY-SA 4.0"
"109470866","61841254","0","@JefferyThomas I am using both MergeMany and collect, as I have explained (and see the link). I receive an array at the beginning of the pipeline, and I have to produce an array at the end of the pipeline.","2020-05-19 14:01:39","","341994","CC BY-SA 4.0"
"109980229","62184501","0","My guess is that the inner loop of `slice()` is checking for getter/setter methods.","2020-06-04 00:18:27","","1491895","CC BY-SA 4.0"
"109980357","62184501","0","@Barmar - Is there a reason, `.slice()` would have to do more work than the manual assignment loop?","2020-06-04 00:27:44","","816620","CC BY-SA 4.0"
"109980373","62184501","0","There's probably an optimization being done for the array indexing that isn't happening inside slice.","2020-06-04 00:29:06","","1491895","CC BY-SA 4.0"
"109980715","62184501","0","The V8 code [here](https://github.com/v8/v8/blob/master/src/builtins/array-slice.tq) makes reference to `FastSlice()`, but is beyond what I can follow.","2020-06-04 00:55:17","","816620","CC BY-SA 4.0"
"109980817","62184501","0","Any difference when swapping the order to `[ArraySub, Array]`?","2020-06-04 01:02:46","","707111","CC BY-SA 4.0"
"109980828","62184501","0","Just to throw out there an alternative that should outperform both: `Object.values(source)`","2020-06-04 01:03:40","","120242","CC BY-SA 4.0"
"109980865","62184501","0","@Ry - I don't see any meaningful difference with the order.  I also ran 5 different lengths for each class with the 100_000_000 being last for each.  Got same results if I switch `ArraySub` to be first instead of last.","2020-06-04 01:06:12","","816620","CC BY-SA 4.0"
"109980924","62184501","1","Perhaps the subclass elements are being treated as individual object key/value entries while the array entries are being treated as one piece of contiguous memory.","2020-06-04 01:10:29","","356887","CC BY-SA 4.0"
"109981007","62184501","0","repl.it so you guys can test for yourselves if you don't have nodejs locally https://repl.it/repls/SvelteDeadlyGlueware  I think @xdhmoore is probably right; optimizations for underlying flat array probably can't be used when using the subclass and `this`.","2020-06-04 01:16:46","","120242","CC BY-SA 4.0"
"109981053","62184501","0","@user120242 - But, none of that explains why `.slice()` on the subclass is substantially SLOWER than just a manual one-by-one copy of each value from one array to another.  You can re-implment `.slice()` in plain Javascript and it will be faster than the built-in implmentation (when operating on a sub-class).  Something seems wrong there.","2020-06-04 01:19:40","","816620","CC BY-SA 4.0"
"109981076","62184501","0","JavaScript does some JIT optimization of array indexing and property accesses. These optimizations are presumably not being done inside the slice() method.","2020-06-04 01:21:13","","1491895","CC BY-SA 4.0"
"110522898","62494522","1","Given that an `Instant` has no time zone, does it matter which it uses?","2020-06-21 07:40:35","","3788176","CC BY-SA 4.0"
"110956578","62738704","0","Though not an answer, note: `prc = Proc.new do; def self.foo; 123; end; foo; end; prc.call #=> 123`.","2020-07-05 17:33:58","","256970","CC BY-SA 4.0"
"110956726","62738704","0","Also, `def foo; 123; end; prc = method(:foo).to_proc; prc.call => 123`.","2020-07-05 17:41:28","","256970","CC BY-SA 4.0"
"110957955","62738704","0","@CarySwoveland but those `foo` aren’t methods of `prc`, are they?","2020-07-05 18:44:18","","477037","CC BY-SA 4.0"
"110958430","62738704","0","Hmm. 1st: `prc.methods.include?(:foo) #=> false`. 2nd:  `prc.method(:foo).owner #=> Object`.","2020-07-05 19:04:26","","256970","CC BY-SA 4.0"
"111440504","63017136","0","@PavelAnikhouski Are you definitely running an x86 build?","2020-07-21 16:05:49","","106159","CC BY-SA 4.0"
"111440791","63017136","0","@MatthewWatson yes, just double-checked. The difference is pretty small, about 3-5 milliseconds","2020-07-21 16:15:09","","4728685","CC BY-SA 4.0"
"111440869","63017136","4","No repro, I see .NETCore faster.  A simple explanation is that you have an older processor that has no AVX2 support yet. Do realize what you're chasing.  The inner loop is executed a billion times, tells us that you have a 3.6 GHz processor and are trying to find a difference of **one** cpu instruction.  That's quite hard to do.  The job that the jitter optimizer is critical.  As-is the test is invalid, it can't do that job reliably when you mix the testing code with the real code.","2020-07-21 16:17:31","","17034","CC BY-SA 4.0"
"111440981","63017136","3","Fwiw, the most obvious way to make the code fast is to use Math.Abs() to fill window[] so the if-statement is no longer necessary.","2020-07-21 16:21:10","","17034","CC BY-SA 4.0"
"112902226","63705739","0","Not an answer to your question as such, but google doesn't need to modify your code. The Android system itself ""knows"" what your app is doing and can do all it needs without modifying your files.","2020-09-11 12:09:23","","1131949","CC BY-SA 4.0"
"112902849","63705739","1","@CaptainKenpachi: For the purposes of this question, I am not really concerned about other attack vectors, just this one.","2020-09-11 12:28:35","","115145","CC BY-SA 4.0"
"113130664","63646183","0","Even if you do `foo.name = 'not foo';` `foo.name` will still print ""foo"" so what's the goal here?","2020-09-20 07:58:22","","6727914","CC BY-SA 4.0"
"114623079","64830671","0","So, you are running an x86 compiler using an emulated x86 environment on a arm64 ""apple silicon"" macos system, telling it to compile your program targetting arm64.  Then running it on arm64, and it fails.","2020-11-14 03:39:50","","1774667","CC BY-SA 4.0"
"114623144","64830671","0","Have you done a bin diff of the working and not binaries?  There might be something obvious from that.","2020-11-14 03:47:42","","1774667","CC BY-SA 4.0"
"114623208","64830671","0","@Yakk-AdamNevraumont that sounds correct. I also attempted to remove one of those steps (the emulation via Rosetta 2) by compiling on an x86_64 machine and the code does run.","2020-11-14 03:57:15","","155423","CC BY-SA 4.0"
"114623217","64830671","0","@Yakk-AdamNevraumont I don't have any prior experience with useful binary diff tools other than `xxd` + `diff`. Do you have any capable tools that you'd recommend?","2020-11-14 03:58:29","","155423","CC BY-SA 4.0"
"114623282","64830671","0","Try beyond compare?  They have a free trial (check if you qualify).  The hope would be it would be obvious somehow (like, wrong instruction set, or wrong name for main, or something even tinier).  In theory the different toolchain arm64 binaries should be nearly identical after all.","2020-11-14 04:09:46","","1774667","CC BY-SA 4.0"
"115319517","65224327","0","Please add the full stacktrace instead of a snippet. That will include the class that is the actual culprit trying to instantatie/needing that class. If it is really a Spring Cloud class (pulled in by some other dependency) you cannot upgrade as there is currently no Spring Cloud version compatible with Spring Boot 2.4.","2020-12-10 07:01:50","","2696260","CC BY-SA 4.0"
"116010225","65614890","0","Mostly to allow every type to have its own annotations declared. Isn't it?","2021-01-07 15:37:47","","1746118","CC BY-SA 4.0"
"116010994","65614890","0","@Naman It seems something like that though the type is `A.My.Builder`","2021-01-07 16:05:01","","57695","CC BY-SA 4.0"
"116344262","65224327","0","Facing same issue post upgrade to 2.4.2
<parent>
		<groupId>org.springframework.boot</groupId>
		<artifactId>spring-boot-starter-parent</artifactId>
		<version>2.4.2</version>
	</parent>
https://github.com/spring-cloud/spring-cloud-config/issues/1543","2021-01-20 04:36:38","","1263837","CC BY-SA 4.0"
"116877065","66075419","1","@Eugene reminds me on the second half of [this answer](https://stackoverflow.com/a/48347198/2711488) which is about assignments (without casts), but still a similar (or even the same) unsoundness.","2021-02-08 18:15:24","","2711488","CC BY-SA 4.0"
"116877674","65967690","2","Have you seen [this](https://issuetracker.google.com/issues/178910699) bug report? It has some references to a discussion on the GitHub repository for [Amaze File Manager](https://github.com/TeamAmaze/AmazeFileManager) that may be of interest to you.","2021-02-08 18:42:14","","6287910","CC BY-SA 4.0"
"116879834","65967690","0","@Cheticamp Thank you. The app you've presented doesn't seem to do it. But the bug report shows what I've found. So you think it's some loophole? Somehow Total Commander app can also reach there (though it's a bit uncomfortable to do so).","2021-02-08 20:15:54","","878126","CC BY-SA 4.0"
"116880104","65967690","0","I think the intent is pretty clear to restrict access to those Android folders, so it looks like a loophole to me. It will be interesting to see the response to the bug report. I hope, as I am sure many, many others do, that there is some legal way for the user to permit access.","2021-02-08 20:26:35","","6287910","CC BY-SA 4.0"
"116895845","65967690","0","I think that he is saying that those two paths point to the same place. Don't know specifically about ""root/data/media/0/Android/data"" though.","2021-02-09 11:36:05","","6287910","CC BY-SA 4.0"
"117348495","65967690","0","@blackapps I actually got it somehow (check updated question), but as I wrote, this isn't enough, because I want real access to it, like those apps do. I've updated the question to explain it better. Now this part is in question 1, because it's of the same thing.","2021-02-25 22:00:58","","878126","CC BY-SA 4.0"
"117565083","66497269","1","@StoryTeller-UnslanderMonica: ""Never has been."" https://quuxplusone.github.io/blog/2018/12/11/dont-inherit-from-std-types/","2021-03-06 05:42:42","","1424877","CC BY-SA 4.0"
"118409922","66924519","0","@Andrey Yes, the reason vendor chunk appears is that node_modules is being used, this would be true for virtually any app. I believe the thing that the thing that the question describes is natural to Webpack and can be reproduced with any setup that has initial chunks. But I'll try to add an example that shows this.","2021-04-07 14:19:05","","3731501","CC BY-SA 4.0"
"118415756","66924519","0","For the `barWidget ` entry, if `barWidget.js ` imports anything from `node_modules `, then vendor chunk will be created. Or if some other code is including something from `node_modules` (i.e. something from webpack config). It's likely that ""vendor"" chunk won't be created if nothing needs it for the entry, but it looks like that's not the case, so you need to find why code from `node_modules` is needed for the `barWidget`  entry","2021-04-07 17:46:59","","718630","CC BY-SA 4.0"
"119520708","67619477","0","@Answerers, feel free to remove the language-lawyer tag.","2021-05-20 11:33:26","","2380830","CC BY-SA 4.0"
"119520710","67619477","0","No; the parentheses isolate the sequences. (And the sequences you've got do nothing but reinforce the defined behavior portion).","2021-05-20 11:33:29","","2183547","CC BY-SA 4.0"
"119520971","67619477","2","We agree that such code should never be written, even if it is defined behaviour.","2021-05-20 11:43:30","","898348","CC BY-SA 4.0"
"119520977","67619477","0","@Jabberwocky Well especially if the behaviour is undefined ;-)","2021-05-20 11:43:47","","2380830","CC BY-SA 4.0"
"119521031","67619477","1","The comma operator has exactly 3 uses: - icky function-like macros that return a value - sequence point language lawyer debates - code golf.","2021-05-20 11:45:54","","584518","CC BY-SA 4.0"
"119521436","67619477","0","@Bathsheba In this case I would say that it's equally bad if the behavior is defined or not. :)","2021-05-20 12:00:51","","6699433","CC BY-SA 4.0"
"119681028","63237657","2","I am amazed that being forced to give up signing authority does not lead to major protests in the community. IMO this is a big deal! Do you think it would be a good idea to open a feature request or possibly even a bug report in the issue tracker? What else could be done?","2021-05-26 17:23:55","","773189","CC BY-SA 4.0"
"119681702","63237657","2","@devconsole: Google is aware of the community's concerns, as a fair number of developers have contacted them regarding this issue. My impression is that while they are not going to back down on the App Signing requirement for App Bundles, they are interested in addressing some of the tampering concerns that I outlined [a month after I posted this question](https://commonsware.com/blog/2020/09/23/uncomfortable-questions-app-signing.html).","2021-05-26 17:50:37","","115145","CC BY-SA 4.0"
"120031336","67888049","1","Good question! As noted in the given answer, there are a lot of sources of bias in the default implementation of `Random`. A particularly vexing source of bias is that there are 2^226 possible shuffles but only 2^32 possible seeds, so the vast, vast majority of possible shuffles are never generated.","2021-06-09 17:47:40","","88656","CC BY-SA 4.0"
"120031458","64081701","0","I just stumbled over this question because Apple has, with iOS 15, added a new `reconfigureItems` method which seems to have the same problem as `reloadItems` where I had to change my model from struct to class in order to get it to work. The doc says that `reconfigureItems` should  be used to update the contents of existing cells without replacing them with new cells but the only difference I spotted so far is that `reloadItems` triggers `prepareForReuse` of the cell while `reconfigureItems` does not.","2021-06-09 17:52:44","","3940665","CC BY-SA 4.0"
