News_ID,Date,Subject,Title,Summary,Body,Short_link
832195,۱۴۰۱/۰۱/۰۴,ورزشی,توقف عربستان در زمین چین پس از صعود به جام‌جهانی,با این تساوی عربستان ۲۰ امتیازی شد و در رده دوم قرار گرفت. چین نیز با ۶ امتیاز در رده پنجم قرار گرفت.,"تیم ملی فوتبال عربستان با نتیجه یک بر یک برابر چین متوقف شد.
 
به گزارش ایسنا، در آخرین دیدار هفته نهم گروه دوم مقدماتی جام جهانی ۲۰۲۲ قطر در منطقه آسیا، تیم ملی فوتبال عربستان با نتیجه یک بر یک مقابل میزبانش چین متوقف شد تا صدرنشینی را به ژاپن واگذار کند.
 
الشهری در دقیقه ۱+۴۵ برای عربستان و ژو چنجی در دقیقه ۸۲ از روی نقطه پنالتی برای چین گلزنی کردند.
با این تساوی عربستان ۲۰ امتیازی شد و در رده دوم قرار گرفت. چین نیز با ۶ امتیاز در رده پنجم قرار گرفت.
 
ظهر امروز، تیم فوتبال عربستان پس از شکست استرالیا مقابل ژاپن، موفق شد راهی جام جهانی ۲۰۲۲ قطر شود.                           ",https://www.asriran.com/003UUV
832194,۱۴۰۱/۰۱/۰۴,سیاست خارجی,دیدار وزیر خارجه ایران با نخست وزیر لبنان (عکس),,حسین امیرعبداللهیان وزیر خارجه ایران در سفر به بیروت، با نخست وزیر لبنان (نجیب میقاتی) دیدار کرد.                           ,https://www.asriran.com/003UUU
832193,۱۴۰۱/۰۱/۰۴,اجتماعی ,فعالیت موزه‌ها و اتوبوس‌های تبریزگردی,تاکسی‌های از من بپرس همه روزه از ساعت هشت صبح تا ۲۰ شب در سطح شهر فعال و پاسخگوی مهمانان نوروزی خواهند بود.,"اداره کل ارتباطات و امور بین‌الملل شهرداری تبریز طی اطلاعیه‌ای ساعات فعالیت موزه‌های تحت مدیریت شهرداری تبریز و همچنین تاکسی‌های ازمن بپرس و اتوبوس‌های گردشگری را اعلام کرد.
 
اساس این اطلاعیه، موزه‌های شهر و شهرداری، علی مسیو و خانه ادبی استاد شهریار از ۲۵ اسفند فعالیت خود را آغازه کرده است که تا پانزدهم فروردین ۱۴۰۱ از ساعت هشت صبح تا ۱۹:۳۰ دایر خواهد بود.
 
همچنین نمایشگاه‌های صنایع دستی موزه شهر و شهرداری تبریز و نمایشگاه صنایع دستی موزه ادبی استاد شهریار نیز تا پانزدهم فروردین از ساعت هشت صبح تا ۱۹:۳۰ دایر و پذیرای مهمانان و گردشگران خواهد بود.
 
تاکسی‌های از من بپرس همه روزه از ساعت هشت صبح تا ۲۰ شب در سطح شهر فعال و پاسخگوی مهمانان نوروزی خواهند بود.
 
اتوبوس‌های گردشگری نیز در دو شیفت صبح و بعدازظهر خدمات‌رسانی خواهند کرد که شیف صبح از ساعت ۹ تا ۱۳ و شیفت بعد از ظهر از ساعت ۱۶ الی۲۰ در خدمت گردشگران نوروزی تبریز خواهند بود.
 
اداره کل ارتباطات و امور بین‌الملل شهرداری تبریز امیدوار است با خدمات‌رسانی صحیح و مطلوب، خاطره خوبی از تبریز بر ذهن گردشگران و میهمانان نوروزی بر جای بماند.                           ",https://www.asriran.com/003UUT
832192,۱۴۰۱/۰۱/۰۴,سیاست خارجی,"امیرعبداللهیان:
در صورت واقع‌بینی آمریکا، توافق در کوتاه‌مدت دست یافتنی است",برای رسیدن به یک توافق خوب، قوی و پایدار آماده‌ایم؛ اما نه به قیمت عبور از خط قرمز جمهوری اسلامی ایران.,"وزیر امور خارجه ایران اعلام کرد: برای رسیدن به یک توافق خوب، قوی و پایدار آماده‌ایم؛ اما نه به قیمت عبور از خط قرمز جمهوری اسلامی ایران.
 
به گزارش خبرنگار اعزامی ایرنا به لبنان، حسین امیرعبداللهیان در کنفرانس خبری مشترک با عبدالله بوحبیب وزیر خارجه لبنان، گفت: با توجه به تجربه ارزشمند دیپلماسی آقای وزیر بو حبیب، ما درباره مذاکرات وین گفت‌وگو کردیم. معتقدیم طرف آمریکایی به جای بازی زمان، بازی با کلمات و اتلاف وقت باید رفتاری واقع‌بینانه و رویکردی درست را انتخاب کند.
 
وزیر امور خارجه کشورمان اضافه کرد: برای رسیدن به یک توافق خوب، قوی و پایدار آماده‌ایم؛ اما نه به قیمت عبور از خط قرمز جمهوری اسلامی ایران.
 
وی تاکید کرد: در صورت واقع‌بینی طرف آمریکایی، توافق در کوتاه‌مدت دست یافتنی است.
 
وزیر امور خارجه کشورمان یادآور شد: در صورت رسیدن به نقطه پایانی توافق، همه کشورهای منطقه از آن سود خواهند برد، در موضوع لغو تحریم‌ها، همچنان به نقطه پایانی نزدیک هستیم.
 
وی با بیان اینکه ما ضمن اینکه مقاومت را تنها گزینه برای تشکیل دولت فلسطینی می‌دانیم، گفت: اما معتقد هستیم که برگزاری رفراندوم بین همه ساکنان اصیل فلسطینی اعم از مسلمان، یهودی و مسیحی، می‌تواند آینده سیاسی فلسطین را با رأی مستقیم مردم فلسطین رقم بزند.
 
ایران دو نیروگاه برق در لبنان احداث می‌کند
 
رییس دستگاه دیپلماسی ابراز داشت: مایلم به همه شهدای مقاومت و شهدای بزرگ لبنان ادای احترام کنم. امروز نام لبنان به نام مقاومت گره خورده است.
 
امیرعبداللهیان با بیان اینکه اگر نیروهای مقاومت منطقه نبودند، امروز در منطقه ما داعش حضور داشت و منطقه شکل دیگری پیدا می‌کرد، گفت: در همین جا یاد و خاطره همه شهدای لبنان، شهید سردار سلیمانی و شهید ابومهدی المهندس را گرامی میداریم.
 
وزیر امور خارجه کشورمان با اشاره به برگزاری انتخابات پارلمانی آتی در لبنان گفت: جامعه با نشاط سیاسی لبنان در آستانه برگزاری انتخابات پارلمانی است. انتخابات نمونه بارزی از دموکراسی قوی در لبنان است. ما اطمینان داریم با درایت رهبران لبنانی و نقش‌آفرینی مردم، انتخاباتی سراسر موفقیت برای آینده روشن لبنان، رقم زده خواهد شد.
 
وی همچنین اشاره کرد: با همکارم آقای بوحبیب در خصوص تحولات منطقه از جمله گفت‌وگوهای ایرانی - سعودی مشورت داشتیم. از بازگشت روابط طبیعی سعودی با ایران نیز استقبال می‌کنیم.
 
وزیر امور خارجه کشورمان با اشاره به دیدار خود با نخست وزیر لبنان، اظهار داشت: ایران همچنان برای حل مشکلات برق لبنان آمادگی دارد دو نیروگاه برق هزار مگاواتی در لبنان احداث کند.
 
امیرعبداللهیان خاطرنشان کرد: ما برای همکاری با لبنان جهت عبور از شرایط سخت اقتصادی کنونی، پیشنهاداتی را ارایه دادیم که توسط مقامات لبنان، مورد بحث و بررسی قرار خواهد گرفت.                           ",https://www.asriran.com/003UUS
832191,۱۴۰۱/۰۱/۰۴,بین الملل,آمادگی ناتو برای حمله هسته‌ای و شیمیایی روسیه,در اولین دیدار حضوری رهبران ناتو تصمیم گرفتند تا «نیروهای خود در مرزهای شرقی اروپا و در همسایگی با روسیه را برای هرگونه حملات شیمیایی و بیولوژیکی تجهیز کنند.»,"رهبران کشورهای عضو ناتو برای اولین بار پس از آغاز جنگ اوکراین بصورت حضوری در بروکسل، مقر سازمان پیمان آتلانتیک شمالی با یکدیگر دیدار و گفتگو کردند.
 
به گزارش یورونیوز، اولین خبرهایی که از نشست به بیرون درز کرد «تصمیم قاطعانه این سازمان نظامی برای پشتیبانی از دولت ولودیمیر زلنسکی»‌، رئیس جمهوری اوکراین، بود. نشست رهبران ناتو در حالی انجام می‌شود که حضور ناتو در همسایگی روسیه، مهم‌ترین بهانه حمله کاخ کرملین و شخص پوتین به اوکراین در یک ماه گذشته بوده است.
 
در اولین دیدار حضوری رهبران ناتو تصمیم گرفتند تا «نیروهای خود در مرزهای شرقی اروپا و در همسایگی با روسیه را برای هرگونه حملات شیمیایی و بیولوژیکی تجهیز کنند.»                           ",https://www.asriran.com/003UUR
832189,۱۴۰۱/۰۱/۰۴,اجتماعی ,نصف تصادفات نوروزی مازندران نیمه‌ شب هستند,طبق اعلام میراث فرهنگی مازندران ، تا پایان روز سوم فروردین ماه بیش از چهار میلیون مسافر نوروزی در اقامتگاه های رسمی این استان اقامت شبانه داشتند و مازندران از این لحاظ اولین مقصد سفر نوروزی ایرانیان بوده است.,"بر اساس اعلام پلیس راهنمایی و رانندگی مازندران ۵۴ درصد سوانح رانندگی نوروزی در جاده‌های استان از ساعت ۱۲ شب تا ۶ صبح اتاق رخ داده که نشانگر خستگی رانندگان وسیله نقلیه است.
 
به گزارش ایرنا ، این گزارش حاکیست که رعایت نکردن حق تقدم هم مهم ترین علت وقوع تصادفات بوده است که نشان می دهد عجله ناشی از خستگی در این زمینه بیشترین تاثیر را دارد.
 
جاده های مازندران که از نیمه دوم اسفند ماه با افزایش تردد خودرویی رنگ نوروزی به خود گرفته بود ، این روزها مملو از خودروهای غیربومی است که این استان را مقصد سفر نوروزی خود انتخاب کرده اند.
 
طبق اعلام میراث فرهنگی مازندران ، تا پایان روز سوم فروردین ماه بیش از چهار میلیون مسافر نوروزی در اقامتگاه های رسمی این استان اقامت شبانه داشتند و مازندران از این لحاظ اولین مقصد سفر نوروزی ایرانیان بوده است.
 
روابط عمومی پلیس مازندران شامگاه پنجشنبه ازقول رییس پلیس راهنمایی و رانندگی استان اعلام کرد که گذشته از وقوع بیش از نیمی از تصادفات نوروزی در ساعات پایانی شب ، ۷۲ درصد از تصادفاتی که روز سوم فروردین ماه در مازندران به وقوع پیوست به خاطر رعایت نکردن حق تقدم توسط رانندگان بوده است.
 
سرهنگ نصرالله بیگلری بیشترین ترافیک نوروزی در داخل مازندران را مربوط به غرب استان از جمله هچیرود چالوس، عباس آباد، کلاردشت و رامسر عنوان کرد و از رانندگان وسایل نقلیه خواست ضمن رعایت قوانین و مقررات راهنمایی و رانندگی، رعایت حق تقدم‌ها در تقاطع ها، سه راه‌ها و میادین را مدنظر داشته باشند و با پرهیز از سرعت و سبقت غیرمجاز، سفری امن و ایمن را برای خود و دیگران رقم بزنند.
 
وی با اشاره به آغاز موج بازگشت مسافران با پایان یافتن نیمه نخست تعطیلات نوروزی، از احتما افزایش تردد خودرویی در جاده‌های ارتباطی مازندران طی امروز و فردا خبر داد و گفت که در صورت حجم بالای تردد خودرویی نسبت به اعمال محدودیت های ترافیکی اقدام می شود.                           ",https://www.asriran.com/003UUP
832188,۱۴۰۱/۰۱/۰۴,بین الملل,خروج 3.7 میلیون اوکراینی از کشور,درگیری ها در اوکراین همچنان ادامه دارد. بیشتر پناهجویان اوکراینی را زنان و کودکانی تشکیل می دهند که خود را به لهستان و سایر کشورهای اروپایی رسانده اند.,"کمیساریای عالی پناهندگان اعلام کرد سه میلیون و ۶۷۴ هزار و ۹۵۲ اوکراینی از از ابتدای جنگ تاکنون کشورشان را ترک کرده‌اند.
 
به گزارش ایرنا از خبرگزاری فرانسه، کمیساریای عالی پناهندگان سازمان ملل متحد روز پنجشنبه (۲۴ فوریه) درحالی که جنگ در اوکراین وارد دومین ماه خود می‌شود، تازه‌ترین آمار مربوط به تعداد پناهجویان این کشور را اعلام کرد. شمار دقیق پناهجویان اوکراینی سه میلیون و ۶۷۴ هزار و ۹۵۲  اعلام شده است.
 
آمار جدید نسبت به آماری که روز چهارشنبه اعلام شد، ۴۸ هزار و ۴۰۶ نفر بیشتر است.
 
بر پایه این گزارش، در مجموع ۱۰ میلیون اوکراینی که یک چهارم کل جمعیت اوکراین را تشکیل می‌دهند مجبور به ترک خانه‌های خود شده‌اند.
 
سازمان ملل متحد تعداد آوارگان در داخل خاک اوکراین را شش میلیون و ۵۰۰ هزار نفر برآورد کرده است.
 
امروز همچنین صندوق کودکان سازمان ملل متحد (یونیسف) اعلام کرد از آغاز درگیری‌ها در اوکراین تاکنون، حدود چهار میلیون و ۳۰۰ هزار کودک که بیش از نیمی از جمعیت کودکان اوکراین هستند، از ابتدای جنگ آواره شده اند.
 
«ولادیمیر پوتین» رئیس جمهوری روسیه در ۵ اسفند/۲۴ فوریه آغاز «عملیات نظامی ویژه» علیه اوکراین را اعلام کرد و روابط پرتنش مسکو- کی‌یف به رویارویی نظامی تغییر وضعیت داد.
 
درگیری ها در اوکراین همچنان ادامه دارد. بیشتر پناهجویان اوکراینی را زنان و کودکانی تشکیل می دهند که خود را به لهستان و سایر کشورهای اروپایی رسانده اند.
 
 
 
                            ",https://www.asriran.com/003UUO
832187,۱۴۰۱/۰۱/۰۴,بین الملل,تصویب قطعنامه کمک بشردوستانه به اوکراین در سازمان ملل / رای ممتنع ایران / مخالفت 5 کشور,سوریه، روسیه، بلاروس، اریتره و کره شمالی به این قطعنامه، رای مخالف دادند.,"مجمع عمومی سازمان ملل قطعنامه کمک‌های بشر دوستانه اوکراین را با ۱۴۰ رای موافق و ۵ رای مخالف تصویب کرد؛ این دومین مصوبه این مجمع از آغاز جنگ در این کشور اروپایی است.
به گزارش ایرنا، در رای گیری روز پنجشنبه به وقت محلی در مجمع عمومی سازمان ملل، قطعنامه کمک های بشردوستانه اوکراین با ۱۴۰ رای موافق، ۵ رای مخالف و ۳۸ رای ممتنع به تصویب رسید.
مجمع عمومی سازمان ملل متشکل از ۱۹۳ عضو است که با اکثریت قاطع به قطعنامه کمک های بشردوستانه به اوکراین رای مثبت داد. این قطعنامه خواستار دسترسی به کمک و حمایت از غیرنظامیان در اوکراین است و از روسیه به دلیل ایجاد وضعیت انسانی وخیم انتقاد کرده است. 

این قطعنامه توسط اوکراین و متحدانش آمریکا، انگلیس و بیش از ۱۲ کشور دیگر ارائه و مورد حمایت قرار گرفته بود.
کشورهایی که به این قطعنامه رای منفی دادند شامل بلاروس، کره شمالی، اریتره، روسیه و سوریه می شوند.
۳۸ کشور از جمله الجزایر، ارمنستان، آنگولا، بولیوی، برونئی، جمهوری آفریقای مرکزی، چین، کنگو، کوبا، السالوادور، گینه، اتیوپی، گینه بیسائو، هند، ایران، قزاقستان، قرقیزستان، لائو، ماداگاسکار، مغولستان، موزامبیک، نامیبیا، نیکاراگوئه، پاکستان، آفریقا، سریلانکا، سودان، تاجیکستان، توگو، اوگاندا، تانزانیا، ازبکستان، ویتنام، و زیمباوه به این قطعنامه رای ممتنع دادند.
ونزوئلا، ترکمنستان و جمهوری آذربایجان از جمله کشورهایی بودند که در جلسه رای گیری این قطعنامه، غایب بودند.                           ",https://www.asriran.com/003UUN
832186,۱۴۰۱/۰۱/۰۴,سیاسی,نماز مقام معظم رهبری بر پیکر آیت الله ری‌شهری (+عکس),,"رهبر انقلاب چهارشنبه شب در تهران، بر پیکر حجت‌‌‌الاسلام‌والمسلمین ری‌شهری نماز اقامه کردند.
 
به گزارش سایت khamenei.ir، «ما هر چه خاطره از آقای ری‌شهری داریم، خاطره‌ی نیک است.» این سخنان اولین جمله‌ای است که آیت‌الله خامنه‌ای پس از اقامه نماز بیان کردند.
 
رهبر انقلاب اسلامی شامگاه سوم فروردین، با حضور در کنار پیکر مرحوم حجت‌الاسلام‌والمسلمین ری‌شهری، بر پیکر وی نماز اقامه کرده و سپس در جمع اعضای خانواده و برخی نزدیکان این مرحوم، طی سخنان کوتاهی، سوابق وزارت و قضاوت و خدمات وی در طول دوران انقلاب را منشأ خیر برای نظام دانستند.

 
آیت‌الله خامنه‌ای همچنین به روایت اولین دیدار خود با ری‌شهری و همچنین جلسات کاری از جمله در دوران وزارت اطلاعات اشاره کرده و فرمودند: «من واقعاً از مجالست و مصاحبه‌ی با ایشان محظوظ میشدم و لذّت میبردم؛ چرا که ایشان در راه و در کار و علاقه‌مند و معنوی بودند».
 
حجت‌‌الاسلام‌والمسلمین ری‌شهری، دوم فروردین ۱۴۰۱، در یکی از بیمارستان‌های تهران درگذشت.  «حاکم شرع در دادگاه‌های انقلاب»، «دادستان کل کشور»، «نخستین وزیر اطلاعات»، «نماینده مجلس خبرگان رهبری»، «عضویت در مجمع تشخیص مصلحت نظام» و «تولیت آستان مقدس حضرت عبدالعظیم حسنی علیه‌السلام» از جمله سمت های مهم وی بود.
                            ",https://www.asriran.com/003UUM
832185,۱۴۰۱/۰۱/۰۴,اجتماعی ,هشدار به رانندگان: توقیف خودرو در سرعت بالای 120,با توجه به افزایش حوادث ناشی از سرعت خودروها، پلیس راه بدون هیچ اغماضی درخصوص رانندگان این خودروها اعمال قانون کرده و خودرو آنها را توقیف کند.,"معاون هماهنگی امور عمرانی استاندار خراسان رضوی گفت: با توجه به افزایش تخلف سرعت غیرمجاز در معابر بزرگراهی مشهد، با هماهنگی مرجع قضایی خودروهایی که بیش از ۱۲۰ کیلومتر در ساعت برانند، توقیف می‌شوند.
جواد خدایی روز پنجشنبه در گفت و گو با خبرنگار ایرنا افزود: موضوع تشدید برخورد با رانندگان متخلف در ششمین نشست قرارگاه ارتقای ایمنی سفرهای نوروزی استان مورد تاکید قرار گرفت و مقرر شد
با توجه به افزایش حوادث ناشی از سرعت خودروها، پلیس راه بدون هیچ اغماضی درخصوص رانندگان این خودروها اعمال قانون کرده و خودرو آنها را توقیف کند.وی با اشاره به اینکه تمهیدات لازم برای بازگشت مسافران نوروزی و افزایش تردد در مسیرهای استان با توجه به پایان نیمه اول تعطیلات نوروزی صورت گرفته است، بیان کرد: همچنین با توجه به وقوع حوادث در مسیرهای کمربندی شهرستانهای استان، مقرر شد تا فرمانداران زمینه نظارت بیشتر بر این مسیرها را فراهم سازند تا ضمن بر طرف شدن موانع، شاهد کاهش تلفات انسانی در این مسیرها باشیم.
معاون استاندار خراسان رضوی گفت: ایمن‌سازی نقاط مستعد و پرتصادف بر اساس تلفات رخ داده در دستور کار شهرداری مشهد نیز قرار گرفت تا نسبت به رفع موانع موجود در اسرع وقت اقدام کند.
خدایی با اشاره به اینکه در روزهای پایانی هفته جاری و همچنین آخرین روزهای نوروز شاهد افزایش ترافیک در جاده های استان خواهیم بود، افزود: برای این روزها درخواست شده است تا پلیس راه با هماهنگی مرکز، ممنوعیت تردد خودروهای سنگین را در دستور کار قرار دهد و اطلاع رسانی لازم نیز در این خصوص صورت گیرد.
او به استفاده از ظرفیت نیروهای بسیجی برای افزایش گشت‌های نظارتی- کنترلی در شهرستان های استان به منظور کمک به پلیس راهور تاکید و بیان کرد: با توجه به افزایش سفر به روستاها و مناطق ییلاقی اطراف شهرها به‌ویژه در سفرهای پایان هفته و تعطیلات نوروزی، استفاده از ظرفیت دهیاران روستاها و آموزش فوری آنها برای ارتقای آگاهی و کاهش تلفات رانندگی مورد تاکید قرار گرفت.
نشست مزبور به صورت ویدئوکنفرانسی با حضور اعضای شورای هماهنگی ترافیک استان، کمیسیون ایمنی حمل و نقل و سوانح استان، فرماندار مشهد و شهرستانهای جنوب، غرب و شمال استان برگزار شد.                            ",https://www.asriran.com/003UUL
